image_path,filename,lat,lon,geometry,in_grid
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_76.9443.png,28.6267_76.9443.png,28.6267,76.9443,POINT (103383.78028399666 3173360.82975458),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_76.9558.png,28.6267_76.9558.png,28.6267,76.9558,POINT (104509.41026154003 3173322.645652266),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_76.9646.png,28.6267_76.9646.png,28.6267,76.9646,POINT (105370.75603572937 3173293.5001871055),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_76.9734.png,28.6267_76.9734.png,28.6267,76.9734,POINT (106232.09674080787 3173264.4185941587),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_76.9822.png,28.6267_76.9822.png,28.6267,76.9822,POINT (107093.43238782487 3173235.40087091),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_76.9910.png,28.6267_76.9910.png,28.6267,76.991,POINT (107954.76298782823 3173206.4470148464),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_76.9944.png,28.6267_76.9944.png,28.6267,76.9944,POINT (108287.5484612179 3173195.277402122),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0058.png,28.6267_77.0058.png,28.6267,77.0058,POINT (109403.35310019716 3173157.895917409),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0146.png,28.6267_77.0146.png,28.6267,77.0146,POINT (110264.67021957337 3173129.1133291647),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0234.png,28.6267_77.0234.png,28.6267,77.0234,POINT (111125.98233261186 3173100.3945989045),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0322.png,28.6267_77.0322.png,28.6267,77.0322,POINT (111987.28945036163 3173071.7397241434),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0410.png,28.6267_77.0410.png,28.6267,77.041,POINT (112848.5915838714 3173043.148702401),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0443.png,28.6267_77.0443.png,28.6267,77.0443,POINT (113171.5786011939 3173032.4435308482),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0557.png,28.6267_77.0557.png,28.6267,77.0557,POINT (114287.34656092065 3172995.5311135207),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0645.png,28.6267_77.0645.png,28.6267,77.0645,POINT (115148.63543838984 3172967.1105962475),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0733.png,28.6267_77.0733.png,28.6267,77.0733,POINT (116009.91937217233 3172938.7539229365),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0821.png,28.6267_77.0821.png,28.6267,77.0821,POINT (116871.19837331289 3172910.461091133),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0909.png,28.6267_77.0909.png,28.6267,77.0909,POINT (117732.47245286481 3172882.2320983866),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.0944.png,28.6267_77.0944.png,28.6267,77.0944,POINT (118075.02327805693 3172871.022402069),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1058.png,28.6267_77.1058.png,28.6267,77.1058,POINT (119190.75487450062 3172834.580828808),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1146.png,28.6267_77.1146.png,28.6267,77.1146,POINT (120052.01575425704 3172806.523754119),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1234.png,28.6267_77.1234.png,28.6267,77.1234,POINT (120913.27175322891 3172778.5305094933),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1322.png,28.6267_77.1322.png,28.6267,77.1322,POINT (121774.52288246038 3172750.6010925076),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1410.png,28.6267_77.1410.png,28.6267,77.141,POINT (122635.76915300469 3172722.735500745),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1443.png,28.6267_77.1443.png,28.6267,77.1443,POINT (122958.73525408207 3172712.3023582823),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1557.png,28.6267_77.1557.png,28.6267,77.1557,POINT (124074.43109354028 3172676.3296478493),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1645.png,28.6267_77.1645.png,28.6267,77.1645,POINT (124935.66444332397 3172648.6344866385),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1733.png,28.6267_77.1733.png,28.6267,77.1733,POINT (125796.89297497092 3172621.003141827),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1821.png,28.6267_77.1821.png,28.6267,77.1821,POINT (126658.11669953121 3172593.4356110217),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1909.png,28.6267_77.1909.png,28.6267,77.1909,POINT (127519.33562805387 3172565.9318918376),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.1943.png,28.6267_77.1943.png,28.6267,77.1943,POINT (127852.07802286057 3172555.3225444173),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2058.png,28.6267_77.2058.png,28.6267,77.2058,POINT (128977.52495523758 3172519.508579884),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2146.png,28.6267_77.2146.png,28.6267,77.2146,POINT (129838.73102210759 3172492.1767051765),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2234.png,28.6267_77.2234.png,28.6267,77.2234,POINT (130699.93233374582 3172464.908633328),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2322.png,28.6267_77.2322.png,28.6267,77.2322,POINT (131561.1289012016 3172437.7043619775),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2410.png,28.6267_77.2410.png,28.6267,77.241,POINT (132422.32073552388 3172410.5638887715),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2444.png,28.6267_77.2444.png,28.6267,77.2444,POINT (132755.05267896393 3172400.0948827853),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2558.png,28.6267_77.2558.png,28.6267,77.2558,POINT (133870.67817710282 3172365.0624163346),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2646.png,28.6267_77.2646.png,28.6267,77.2646,POINT (134731.85737257154 3172338.0930265742),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2734.png,28.6267_77.2734.png,28.6267,77.2734,POINT (135593.03187558806 3172311.187426338),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2822.png,28.6267_77.2822.png,28.6267,77.2822,POINT (136454.20169720182 3172284.345613299),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2910.png,28.6267_77.2910.png,28.6267,77.291,POINT (137315.3668484621 3172257.567585134),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2943.png,28.6267_77.2943.png,28.6267,77.2943,POINT (137638.30257836526 3172247.5422686366),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3057.png,28.6267_77.3057.png,28.6267,77.3057,POINT (138753.89370299887 3172212.9783680565),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3145.png,28.6267_77.3145.png,28.6267,77.3145,POINT (139615.0464364434 3172186.3706631577),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3233.png,28.6267_77.3233.png,28.6267,77.3233,POINT (140476.19454009336 3172159.826734657),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3321.png,28.6267_77.3321.png,28.6267,77.3321,POINT (141337.33802499354 3172133.3465802553),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3409.png,28.6267_77.3409.png,28.6267,77.3409,POINT (142198.4769021985 3172106.9301976627),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3444.png,28.6267_77.3444.png,28.6267,77.3444,POINT (142540.97404097888 3172096.4414071804),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3558.png,28.6267_77.3558.png,28.6267,77.3558,POINT (143656.53111736558 3172062.347853749),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3646.png,28.6267_77.3646.png,28.6267,77.3646,POINT (144517.65764015226 3172036.1032088823),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3734.png,28.6267_77.3734.png,28.6267,77.3734,POINT (145378.77959605213 3172009.92232741),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3822.png,28.6267_77.3822.png,28.6267,77.3822,POINT (146239.89699611004 3171983.805207068),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3910.png,28.6267_77.3910.png,28.6267,77.391,POINT (147101.00985138078 3171957.751845597),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.3943.png,28.6267_77.3943.png,28.6267,77.3943,POINT (147423.9260026581 3171947.9982724185),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4057.png,28.6267_77.4057.png,28.6267,77.4057,POINT (148539.44962790376 3171914.373093465),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4145.png,28.6267_77.4145.png,28.6267,77.4145,POINT (149400.55040067312 3171888.4899861277),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4233.png,28.6267_77.4233.png,28.6267,77.4233,POINT (150261.6466692108 3171862.670629415),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4321.png,28.6267_77.4321.png,28.6267,77.4321,POINT (151122.73844456696 3171836.9150210936),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4409.png,28.6267_77.4409.png,28.6267,77.4409,POINT (151983.82573779154 3171811.2231589337),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4443.png,28.6267_77.4443.png,28.6267,77.4443,POINT (152316.51735757646 3171801.3138296846),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4558.png,28.6267_77.4558.png,28.6267,77.4558,POINT (153441.79289819847 3171767.867501547),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4646.png,28.6267_77.4646.png,28.6267,77.4646,POINT (154302.86817518348 3171742.3473083554),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4734.png,28.6267_77.4734.png,28.6267,77.4734,POINT (155163.93901084445 3171716.890853145),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4822.png,28.6267_77.4822.png,28.6267,77.4822,POINT (156025.00541623676 3171691.4981337143),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4910.png,28.6267_77.4910.png,28.6267,77.491,POINT (156886.06740240543 3171666.1691478663),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.4944.png,28.6267_77.4944.png,28.6267,77.4944,POINT (157218.74926131347 3171656.400017466),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5058.png,28.6267_77.5058.png,28.6267,77.5058,POINT (158334.20717092825 3171623.714122642),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5146.png,28.6267_77.5146.png,28.6267,77.5146,POINT (159195.2573601072 3171598.556047873),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5234.png,28.6267_77.5234.png,28.6267,77.5234,POINT (160056.303170748 3171573.461698646),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5322.png,28.6267_77.5322.png,28.6267,77.5322,POINT (160917.34461390576 3171548.431072792),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5410.png,28.6267_77.5410.png,28.6267,77.541,POINT (161778.38170062634 3171523.464168145),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5443.png,28.6267_77.5443.png,28.6267,77.5443,POINT (162101.2694872598 3171514.1180065842),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5557.png,28.6267_77.5557.png,28.6267,77.5557,POINT (163216.69532935089 3171481.900209003),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5645.png,28.6267_77.5645.png,28.6267,77.5645,POINT (164077.72083656729 3171457.1034583743),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5733.png,28.6267_77.5733.png,28.6267,77.5733,POINT (164938.74202791182 3171432.3704210515),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5821.png,28.6267_77.5821.png,28.6267,77.5821,POINT (165799.75891443103 3171407.7010948975),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5909.png,28.6267_77.5909.png,28.6267,77.5909,POINT (166660.7715071772 3171383.095477777),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.5944.png,28.6267_77.5944.png,28.6267,77.5944,POINT (167003.21850644262 3171373.326860693),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.6058.png,28.6267_77.6058.png,28.6267,77.6058,POINT (168118.61261555535 3171341.5789463515),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.6146.png,28.6267_77.6146.png,28.6267,77.6146,POINT (168979.61369934713 3171317.1448986754),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.6234.png,28.6267_77.6234.png,28.6267,77.6234,POINT (169840.61053017806 3171292.7745522),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.6322.png,28.6267_77.6322.png,28.6267,77.6322,POINT (170701.60311909893 3171268.4679048187),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.6410.png,28.6267_77.6410.png,28.6267,77.641,POINT (171562.59147716057 3171244.224954429),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.6443.png,28.6267_77.6443.png,28.6267,77.6443,POINT (171885.46102292044 3171235.1502694855),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.8558.png,28.6355_76.8558.png,28.6355,76.8558,POINT (94754.92722281674 3174634.6321990057),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.8646.png,28.6355_76.8646.png,28.6355,76.8646,POINT (95616.2589406966 3174604.754842279),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.8734.png,28.6355_76.8734.png,28.6355,76.8734,POINT (96477.58546685515 3174574.941399284),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.8822.png,28.6355_76.8822.png,28.6355,76.8822,POINT (97338.90681232972 3174545.1918674395),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.8910.png,28.6355_76.8910.png,28.6355,76.891,POINT (98200.22298816661 3174515.506244171),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.8943.png,28.6355_76.8943.png,28.6355,76.8943,POINT (98523.21522356017 3174504.3906113496),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9057.png,28.6355_76.9057.png,28.6355,76.9057,POINT (99639.00100873935 3174466.0602968535),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9145.png,28.6355_76.9145.png,28.6355,76.9145,POINT (100500.30343339843 3174436.5453259526),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9233.png,28.6355_76.9233.png,28.6355,76.9233,POINT (101361.60072894138 3174407.0942542213),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9321.png,28.6355_76.9321.png,28.6355,76.9321,POINT (102222.89290641411 3174377.707079114),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9409.png,28.6355_76.9409.png,28.6355,76.9409,POINT (103084.1799768547 3174348.383798084),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9443.png,28.6355_76.9443.png,28.6355,76.9443,POINT (103416.94861592859 3174337.071460183),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9558.png,28.6355_76.9558.png,28.6355,76.9558,POINT (104542.48397160019 3174298.879824659),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9646.png,28.6355_76.9646.png,28.6355,76.9646,POINT (105403.75734279008 3174269.7286093943),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9734.png,28.6355_76.9734.png,28.6355,76.9734,POINT (106265.0256477258 3174240.6412788616),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9822.png,28.6355_76.9822.png,28.6355,76.9822,POINT (107126.28889745026 3174211.617830545),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9910.png,28.6355_76.9910.png,28.6355,76.991,POINT (107987.54710300529 3174182.658261932),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_76.9944.png,28.6355_76.9944.png,28.6355,76.9944,POINT (108320.30460657267 3174171.486445439),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0058.png,28.6355_77.0058.png,28.6355,77.0058,POINT (109436.0154674701 3174134.097585257),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0146.png,28.6355_77.0146.png,28.6355,77.0146,POINT (110297.2601999935 3174105.309318037),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0234.png,28.6355_77.0234.png,28.6355,77.0234,POINT (111158.49992899975 3174076.5849213195),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0322.png,28.6355_77.0322.png,28.6355,77.0322,POINT (112019.73466553196 3174047.924392619),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0410.png,28.6355_77.0410.png,28.6355,77.041,POINT (112880.96442063205 3174019.327729456),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0443.png,28.6355_77.0443.png,28.6355,77.0443,POINT (113203.92429677374 3174008.6204455984),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0557.png,28.6355_77.0557.png,28.6355,77.0557,POINT (114319.5984990843 3173971.700744762),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0645.png,28.6355_77.0645.png,28.6355,77.0645,POINT (115180.81500561192 3173943.2746194997),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0733.png,28.6355_77.0733.png,28.6355,77.0733,POINT (116042.02657123795 3173914.912350718),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0821.png,28.6355_77.0821.png,28.6355,77.0821,POINT (116903.2332070006 3173886.613935963),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0909.png,28.6355_77.0909.png,28.6355,77.0909,POINT (117764.43492394715 3173858.379372786),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.0944.png,28.6355_77.0944.png,28.6355,77.0944,POINT (118106.95696932671 3173847.167464434),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1058.png,28.6355_77.1058.png,28.6355,77.1058,POINT (119222.5948288386 3173810.718699995),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1146.png,28.6355_77.1146.png,28.6355,77.1146,POINT (120083.78335342475 3173782.656088591),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1234.png,28.6355_77.1234.png,28.6355,77.1234,POINT (120944.96699997573 3173754.6573197683),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1322.png,28.6355_77.1322.png,28.6355,77.1322,POINT (121806.14577952883 3173726.7223911053),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1410.png,28.6355_77.1410.png,28.6355,77.141,POINT (122667.31970313168 3173698.8513001846),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1443.png,28.6355_77.1443.png,28.6355,77.1443,POINT (122990.25867481017 3173688.416098765),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1557.png,28.6355_77.1557.png,28.6355,77.1557,POINT (124105.86079747637 3173652.436289119),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1645.png,28.6355_77.1645.png,28.6355,77.1645,POINT (124967.02180759539 3173624.7356621833),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1733.png,28.6355_77.1733.png,28.6355,77.1733,POINT (125828.17800229113 3173597.0988641656),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1821.png,28.6355_77.1821.png,28.6355,77.1821,POINT (126689.32939260738 3173569.5258926735),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1909.png,28.6355_77.1909.png,28.6355,77.1909,POINT (127550.47598958702 3173542.0167453224),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.1943.png,28.6355_77.1943.png,28.6355,77.1943,POINT (127883.19043883763 3173531.405304009),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2058.png,28.6355_77.2058.png,28.6355,77.2058,POINT (129008.54285245738 3173495.5842710407),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2146.png,28.6355_77.2146.png,28.6355,77.2146,POINT (129869.67659502692 3173468.2470018845),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2234.png,28.6355_77.2234.png,28.6355,77.2234,POINT (130730.80558504234 3173440.973548106),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2322.png,28.6355_77.2322.png,28.6355,77.2322,POINT (131591.92983354657 3173413.7639073455),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2410.png,28.6355_77.2410.png,28.6355,77.241,POINT (132453.04935158248 3173386.6180772507),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2444.png,28.6355_77.2444.png,28.6355,77.2444,POINT (132785.75335535157 3173376.14700491),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2558.png,28.6355_77.2558.png,28.6355,77.2558,POINT (133901.2851763087 3173341.1076237336),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2646.png,28.6355_77.2646.png,28.6355,77.2646,POINT (134762.3920626071 3173314.132910659),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2734.png,28.6355_77.2734.png,28.6355,77.2734,POINT (135623.49425909523 3173287.2219996294),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2822.png,28.6355_77.2822.png,28.6355,77.2822,POINT (136484.5917768163 3173260.374888317),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2910.png,28.6355_77.2910.png,28.6355,77.291,POINT (137345.6846268131 3173233.591574399),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.2943.png,28.6355_77.2943.png,28.6355,77.2943,POINT (137668.59324441903 3173223.5642789714),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3057.png,28.6355_77.3057.png,28.6355,77.3057,POINT (138784.09071122308 3173188.9935556357),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3145.png,28.6355_77.3145.png,28.6355,77.3145,POINT (139645.17115039477 3173162.380598419),False
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3233.png,28.6355_77.3233.png,28.6355,77.3233,POINT (140506.2469623782 3173135.831430119),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3321.png,28.6355_77.3321.png,28.6355,77.3321,POINT (141367.318158212 3173109.3460484394),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3409.png,28.6355_77.3409.png,28.6355,77.3409,POINT (142228.38474894402 3173082.9244510895),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3444.png,28.6355_77.3444.png,28.6355,77.3444,POINT (142570.8531381422 3173072.433590036),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3558.png,28.6355_77.3558.png,28.6355,77.3558,POINT (143686.3165758656 3173038.3333061896),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3646.png,28.6355_77.3646.png,28.6355,77.3646,POINT (144547.37081913342 3173012.0834802845),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.3734.png,28.6355_77.3734.png,28.6355,77.3734,POINT (145408.42049808498 3172985.897430295),True
